product_ids,market_ids,market_year,firm_ids,prices,subsidy,costs,markups,shares,sales,size,weight,engine_size,hp,hpwt,mpg,vehicle_type,body_type,engine_type,drive_type,ev,hybrid,distw,home_mkt,ppp,ppp_lag1,rer,rer_lag1,xrx,xrx_lag1,product_year,old_model,next_model,plant_country,plant_location,owner_ids,pricer_ids
2015_fiat_500l,2015,2015,fiat,,,0.16892426739061428,0.20299944614006002,4.26833292276651e-05,1982,0.8109402258776001,3.203,1.4,1.6,0.4995316890415236,2.65,Car,hatchback,ICE,FWD,0,0,8546.15,0,0.374285511,0.450222197,40.72653981,39.80203214,0.003439763,0.005092705,2015,0,0,Serbia,Serbia,stellantis,stellantis_b
2015_ford_cmaxhybrid,2015,2015,ford,0.04007,4007.0,0.2038768833166386,0.20577762634733687,0.000355955,16819,0.9113999416703998,3.607,2.0,1.88,0.5212087607429997,4.0,Car,wagon,Hybrid,FWD,0,1,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2015,0,0,United States,Michigan,ford,ford
2015_ford_edge,2015,2015,ford,,,0.28602660014052195,0.14606179984916576,0.001743753,82393,1.1207624282712,4.095,2.7,2.8,0.6837606837606838,2.1,SUV,suv,ICE,FWD,0,0,2079.297,0,0.975928577,1.113701013,1.248004,1.230358,0.763167896,1.008104914,2015,0,0,Canada,Canada,ford,ford
2015_ford_escape,2015,2015,ford,,,0.22710515195786485,0.17114908044574878,0.00422295,199536,1.0117068796952,3.515,2.0,1.78,0.5064011379800853,2.5,SUV,suv,ICE,FWD,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2015,0,0,United States,Kentucky,ford,ford
2015_ford_eseries,2015,2015,ford,,,0.22885625927909367,0.19868256554939195,0.000254411,12021,1.5889158705316,4.847,6.8,3.05,0.629255209407881,1.2,Van,full-size,ICE,RWD,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2015,0,0,United States,Ohio,ford,ford
2015_ford_expedition,2015,2015,ford,,,0.48821446739462093,0.09890279181502219,0.000633413,29929,1.313249915952,5.6,3.5,3.65,0.6517857142857143,1.8,SUV,suv,ICE,4X2,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2015,0,0,United States,Kentucky,ford,ford
2015_ford_explorer,2015,2015,ford,,,0.28045534779207426,0.15013530972098713,0.00313534,148146,1.2346124209848,4.432,3.5,2.9,0.6543321299638989,1.9,SUV,suv,ICE,FWD,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2015,0,0,United States,Illinois,ford,ford
2015_ford_f150,2015,2015,ford,,,0.30297917091087717,0.15428005328436242,0.006764961,319647,1.5588832335648,4.563,3.5,3.65,0.7999123383738769,1.8,Truck,pickup,ICE,4X2,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2015,0,0,United States,Missouri,ford,ford
2015_ford_f250,2015,2015,ford,,,0.31626490580049943,0.15583903429734566,0.002101401,99292,1.7978693293808,6.547,6.2,3.85,0.5880555979838095,1.4,Truck,pickup,ICE,4X4,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2015,0,0,United States,Kentucky,ford,ford
2015_ford_fiesta,2015,2015,ford,,,0.1155819615323842,0.27238299318612397,0.001070595,50586,0.7844082831311999,2.5575,1.6,1.2,0.469208211143695,3.1,Car,hatchback,ICE,FWD,0,0,2468.405,0,0.5253505,0.605254712,8.325894819,8.045317997,0.033148767,0.045533721,2015,0,0,Mexico,Mexico,ford,ford
2015_ford_flex,2015,2015,ford,,,0.28952155454853445,0.14971643304395174,0.000243617,11511,1.2444332536896,4.439,3.5,2.87,0.6465420139671098,2.0,Car,wagon,ICE,FWD,0,0,2079.297,0,0.975928577,1.113701013,1.248004,1.230358,0.763167896,1.008104914,2015,0,0,Canada,Canada,ford,ford
2015_ford_focus,2015,2015,ford,,,0.14541642145674075,0.23303575181043906,0.002827554,133603,0.890020776372,2.92,2.0,1.6,0.5479452054794521,3.0,Car,sedan,ICE,FWD,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2015,0,0,United States,Michigan,ford,ford
2015_ford_focusev,2015,2015,ford,0.075,7500.0,0.23993241704739715,0.17746857371478528,3.114972774861675e-05,1353,0.966558965918,3.624,0.0,1.43,0.3945916114790286,10.5,Car,hatchback,Electric,FWD,1,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2015,0,0,United States,Michigan,ford,ford
2015_ford_fusion,2015,2015,ford,,,0.19403116934186546,0.1927140863662765,0.002787745,131722,1.111593678858,3.461,2.0,1.81,0.5229702398150824,2.6,Car,sedan,ICE,FWD,0,0,2468.405,0,0.5253505,0.605254712,8.325894819,8.045317997,0.033148767,0.045533721,2015,0,0,Mexico,Mexico,ford,ford
2015_ford_fusionhybrid,2015,2015,ford,0.04007,4007.0,0.22075045818760125,0.19375289193717582,0.000446896,21116,1.112173539932,3.639,2.0,1.88,0.5166254465512503,4.2,Car,sedan,Hybrid,FWD,0,1,2468.405,0,0.5253505,0.605254712,8.325894819,8.045317997,0.033148767,0.045533721,2015,0,0,Mexico,Mexico,ford,ford
2015_ford_mustang,2015,2015,ford,,,0.2731244606380456,0.15441343455713447,0.002032428,96033,0.9859596591208002,3.532,3.7,3.1,0.8776896942242356,2.1,Car,coupe,ICE,RWD,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2015,0,0,United States,Michigan,ford,ford
2015_ford_taurus,2015,2015,ford,,,0.2397668216627383,0.1674763136710475,0.001001791,47335,1.2075367282732,4.054,3.5,2.88,0.7104094721262949,2.3,Car,sedan,ICE,FWD,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2015,0,0,United States,Illinois,ford,ford
2015_ford_transit,2015,2015,ford,,,0.2723261373693768,0.16999043776477668,0.001950249,92150,1.6186498964064,5.108,3.5,2.75,0.538371182458888,1.6,Van,full-size,ICE,RWD,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2015,0,0,United States,Missouri,ford,ford
2015_ford_transitconnect,2015,2015,ford,,,0.18234975559387967,0.2291280676648503,0.00076628,36207,1.0156242405556,3.618,2.5,1.69,0.4671088999447208,2.4,Van,mini-van,ICE,FWD,0,0,7437.157,0,0.737340106,0.879944451,0.664562,0.662359,0.818088353,1.169006893,2015,0,0,Spain,Valencia,ford,ford
2015_gmc_acadia,2015,2015,gmc,,,0.3513772688072273,0.13920316313761072,0.001589638,75111,1.1002165962528003,4.656,3.6,2.81,0.6035223367697595,1.9,SUV,suv,ICE,FWD,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2015,0,0,United States,Michigan,generalmotors,generalmotors
2015_gmc_canyon,2015,2015,gmc,,,0.21259568356161818,0.25496518814922664,0.000467382,22084,1.2375249207984,4.05,3.6,3.05,0.7530864197530864,2.1,Truck,pickup,ICE,4X2,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2015,0,0,United States,Missouri,generalmotors,generalmotors
2015_gmc_savana,2015,2015,gmc,,,0.2789730712494328,0.17985279656200848,0.000343256,16219,1.2325499211168,5.873,6.0,2.85,0.485271581815086,1.2,Van,full-size,ICE,RWD,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2015,0,0,United States,Missouri,generalmotors,generalmotors
2015_gmc_sierra,2015,2015,gmc,,,0.3318266070317905,0.1880924711725214,0.004176665,197349,1.33887144209,6.295,6.0,3.6,0.5718824463860207,1.8,Truck,pickup,ICE,4X4,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2015,0,0,United States,Indiana,generalmotors,generalmotors
2015_gmc_terrain,2015,2015,gmc,,,0.2634942213584878,0.16536515249132772,0.001957127,92475,0.9367943844896,3.881,2.4,1.82,0.4689513012110281,2.3,SUV,suv,ICE,FWD,0,0,2079.297,0,0.975928577,1.113701013,1.248004,1.230358,0.763167896,1.008104914,2015,0,0,Canada,Canada,generalmotors,generalmotors
2015_gmc_yukon,2015,2015,gmc,,,0.44470314724117227,0.12356494434140264,0.000727232,34362,1.139857565938,5.533,5.3,3.55,0.6416049159587927,1.7,SUV,suv,ICE,4X2,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2015,0,0,United States,Texas,generalmotors,generalmotors
2015_gmc_yukonxl,2015,2015,gmc,,,0.4709099913946577,0.11880615382736202,0.000519297,24537,1.2538992253060002,5.717,5.3,3.55,0.6209550463529824,1.7,SUV,suv,ICE,4X2,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2015,0,0,United States,Texas,generalmotors,generalmotors
2015_honda_accord,2015,2015,honda,,,0.22505351307691934,0.17743599021593812,0.006124649,289392,0.9620721606496,3.329,2.4,1.85,0.5557224391709222,2.7,Car,coupe,ICE,FWD,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2015,0,0,United States,Ohio,honda,honda
2015_honda_accordhybrid,2015,2015,honda,,,0.2691143839969092,0.16046050851065613,0.00025003,11814,0.9716777155904,3.595,2.0,1.96,0.5452016689847009,4.7,Car,sedan,Hybrid,FWD,0,1,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2015,0,0,United States,Ohio,honda,honda
2015_honda_civic,2015,2015,honda,,,0.170675751705056,0.22119209808324897,0.006367377,300861,0.8596249449840001,2.891,1.8,1.43,0.4946385333794534,3.3,Car,sedan,ICE,FWD,0,0,2079.297,0,0.975928577,1.113701013,1.248004,1.230358,0.763167896,1.008104914,2015,0,0,Canada,Canada,honda,honda
2015_honda_civichybrid,2015,2015,honda,,,0.21102283686476292,0.1863395532494201,7.441750558131292e-05,3502,0.8596249449840001,2.873,1.5,1.1,0.3828750435085277,4.5,Car,sedan,Hybrid,FWD,0,1,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2015,0,0,United States,Indiana,honda,honda
2015_honda_crosstour,2015,2015,honda,,,0.2855081284363376,0.143004267037858,0.000162814,7693,1.0198624347288,3.929,3.5,2.78,0.7075591753626876,2.3,Car,wagon,ICE,FWD,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2015,0,0,United States,Ohio,honda,honda
2015_honda_crv,2015,2015,honda,,,0.23087353678991154,0.17969963833749666,0.006609619,312307,0.8920166095776001,3.472,2.4,1.85,0.5328341013824885,2.9,SUV,suv,ICE,FWD,0,0,2079.297,0,0.975928577,1.113701013,1.248004,1.230358,0.763167896,1.008104914,2015,0,0,Canada,Canada,honda,honda
2015_honda_crzhybrid,2015,2015,honda,,,0.17104978873090246,0.2221473909463281,4.5752929066583864e-05,2139,0.76348953447,2.663,1.5,1.3,0.4881712354487421,3.4,Car,hatchback,Hybrid,FWD,0,1,10286.19,0,0.854645559,0.972696106,103.449739,103.0520759,0.007060617,0.009181161,2015,0,0,Japan,Japan,honda,honda
2015_honda_fit,2015,2015,honda,,,0.12789506785924093,0.27166817847812685,0.001031526,48740,0.7444443968000001,2.573,1.5,1.3,0.5052467936261174,3.5,Car,hatchback,ICE,FWD,0,0,2468.405,0,0.5253505,0.605254712,8.325894819,8.045317997,0.033148767,0.045533721,2015,0,0,Mexico,Mexico,honda,honda
2015_honda_odyssey,2015,2015,honda,,,0.3104313068328682,0.15124728138655322,0.002232913,105506,1.289260334154,4.533,3.5,2.48,0.5470990514008383,2.2,Van,mini-van,ICE,FWD,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2015,0,0,United States,Alabama,honda,honda
2015_honda_pilot,2015,2015,honda,,,0.3057084576741168,0.13568431531208144,0.001582019,74751,1.043395766556,4.414,3.5,2.5,0.5663797009515179,2.1,SUV,suv,ICE,FWD,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2015,0,0,United States,Alabama,honda,honda
2015_hyundai_accent,2015,2015,hyundai,,,0.10227970094669796,0.30634316075484597,0.000919273,43436,0.799083282192,2.48,1.6,1.37,0.5524193548387097,3.0,Car,sedan,ICE,FWD,0,0,10682.86,0,0.758093753,0.828120233,857.3680252,871.8781061,0.000670314,0.000786558,2015,0,0,Korea,South Korea,hyundai,hyundai
2015_hyundai_azera,2015,2015,hyundai,,,0.29314410642831495,0.13781145168142667,7.136739210662815e-05,3365,0.9826082704464,3.684,3.3,2.93,0.7953311617806732,2.3,Car,sedan,ICE,FWD,0,0,10682.86,0,0.758093753,0.828120233,857.3680252,871.8781061,0.000670314,0.000786558,2015,0,0,Korea,South Korea,hyundai,hyundai
2015_hyundai_elantra,2015,2015,hyundai,,,0.13691055391989307,0.2498051840005859,0.001954185,92336,0.8693811943596,2.818,1.8,1.45,0.5145493257629524,3.1,Car,sedan,ICE,FWD,0,0,10682.86,0,0.758093753,0.828120233,857.3680252,871.8781061,0.000670314,0.000786558,2015,0,0,Korea,South Korea,hyundai,hyundai
2015_hyundai_elantragt,2015,2015,hyundai,,,0.14223353505732217,0.24343864331211612,0.000122158,5772,0.8241617528092,2.855,2.0,1.73,0.6059544658493871,2.75,Car,hatchback,ICE,FWD,0,0,10682.86,0,0.758093753,0.828120233,857.3680252,871.8781061,0.000670314,0.000786558,2015,0,0,Korea,South Korea,hyundai,hyundai
2015_hyundai_equus,2015,2015,hyundai,,,0.5972843942974954,0.08286465366987276,3.055185988772509e-05,1395,1.0493499328416,4.5845,5.0,4.29,0.9357618060857236,1.8,Car,sedan,ICE,RWD,0,0,10682.86,0,0.758093753,0.828120233,857.3680252,871.8781061,0.000670314,0.000786558,2015,0,0,Korea,South Korea,hyundai,hyundai
2015_hyundai_genesis,2015,2015,hyundai,,,0.3553628463549328,0.1225608731976968,0.000484864,22910,1.015249935024,4.295,3.8,3.11,0.7240977881257276,1.9,Car,sedan,ICE,RWD,0,0,10682.86,0,0.758093753,0.828120233,857.3680252,871.8781061,0.000670314,0.000786558,2015,0,0,Korea,South Korea,hyundai,hyundai
2015_hyundai_genesiscoupe,2015,2015,hyundai,,,0.2333732220757282,0.16503319472011388,0.000110306,5212,0.9292235516408002,3.5305,3.8,3.48,0.9856960770429116,1.9,Car,coupe,ICE,RWD,0,0,10682.86,0,0.758093753,0.828120233,857.3680252,871.8781061,0.000670314,0.000786558,2015,0,0,Korea,South Korea,hyundai,hyundai
2015_hyundai_santafe,2015,2015,hyundai,,,0.27424320596619894,0.1403034295730441,0.000380124,17961,0.9950013252088,3.933,3.3,2.9,0.737350622934147,2.1,SUV,suv,ICE,FWD,0,0,10682.86,0,0.758093753,0.828120233,857.3680252,871.8781061,0.000670314,0.000786558,2015,0,0,Korea,South Korea,hyundai,hyundai
2015_hyundai_santafesport,2015,2015,hyundai,,,0.22130733452882395,0.17113357854373057,0.000954701,45110,0.948638828176,3.569,2.4,1.9,0.5323620061641916,2.2,SUV,suv,ICE,FWD,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2015,0,0,United States,Georgia,hyundai,hyundai
2015_hyundai_sonata,2015,2015,hyundai,,,0.18612675344447044,0.19859309604103154,0.003289138,155413,0.9740791043256,3.466,2.4,1.85,0.5337564916330063,2.85,Car,sedan,ICE,FWD,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2015,0,0,United States,Alabama,hyundai,hyundai
2015_hyundai_sonatahybrid,2015,2015,hyundai,,,0.22603499927949589,0.18545946205587074,0.000274707,12980,0.9516360502064,3.508,2.4,1.99,0.5672748004561003,3.75,Car,sedan,Hybrid,FWD,0,1,10682.86,0,0.758093753,0.828120233,857.3680252,871.8781061,0.000670314,0.000786558,2015,0,0,Korea,South Korea,hyundai,hyundai
2015_hyundai_tucson,2015,2015,hyundai,,,0.19071490146913272,0.190170269770137,0.000740121,34971,0.8623916114736001,3.294,2.4,1.82,0.5525197328476017,2.4,SUV,suv,ICE,FWD,0,0,10682.86,0,0.758093753,0.828120233,857.3680252,871.8781061,0.000670314,0.000786558,2015,0,0,Korea,South Korea,hyundai,hyundai
2015_hyundai_veloster,2015,2015,hyundai,,,0.16837860443782798,0.21684370028917216,0.00034768,16428,0.8131978646219999,2.657,1.6,1.38,0.5193827625141136,3.0,Car,coupe,ICE,FWD,0,0,10682.86,0,0.758093753,0.828120233,857.3680252,871.8781061,0.000670314,0.000786558,2015,0,0,Korea,South Korea,hyundai,hyundai
2015_infiniti_q40,2015,2015,infiniti,,,0.29967152148604315,0.13763590939268153,0.000199114,9338,0.9107929972648,3.7225,3.7,3.28,0.8811282740094022,2.1,Car,sedan,ICE,AWD,0,0,10286.19,0,0.854645559,0.972696106,103.449739,103.0520759,0.007060617,0.009181161,2015,0,0,Japan,Japan,nissan,nissan
2015_infiniti_q50,2015,2015,infiniti,,,0.35121008242506563,0.12197479393733598,0.000820607,38774,0.9388846621336,3.675,3.7,3.28,0.8925170068027211,2.3,Car,sedan,ICE,RWD,0,0,10286.19,0,0.854645559,0.972696106,103.449739,103.0520759,0.007060617,0.009181161,2015,0,0,Japan,Japan,nissan,nissan
2015_infiniti_q50hybrid,2015,2015,infiniti,,,0.4126504016099726,0.10681731253252694,2.5530197008382377e-05,1175,0.9388846621336,3.973,3.5,3.6,0.9061162849232318,3.0,Car,sedan,Hybrid,RWD,0,1,10286.19,0,0.854645559,0.972696106,103.449739,103.0520759,0.007060617,0.009181161,2015,0,0,Japan,Japan,nissan,nissan
2015_infiniti_q70,2015,2015,infiniti,,,0.4682575326548921,0.09950474489443827,9.109374031995988e-05,4280,0.9886707700584,4.049,3.7,3.3,0.8150160533465052,2.0,Car,sedan,ICE,RWD,0,0,10286.19,0,0.854645559,0.972696106,103.449739,103.0520759,0.007060617,0.009181161,2015,0,0,Japan,Japan,nissan,nissan
2015_infiniti_q70l,2015,2015,infiniti,,,0.4828949286348661,0.09739265675725967,7.614500573079485e-05,3578,1.018416601488,4.129,3.7,3.3,0.7992249939452652,1.9,Car,sedan,ICE,RWD,0,0,10286.19,0,0.854645559,0.972696106,103.449739,103.0520759,0.007060617,0.009181161,2015,0,0,Japan,Japan,nissan,nissan
2015_infiniti_qx50,2015,2015,infiniti,,,0.31566808773318544,0.132779978754985,4.866610191750856e-05,2276,0.8988402202519999,3.819,3.7,3.25,0.8510081173081959,2.0,Car,wagon,ICE,RWD,0,0,10286.19,0,0.854645559,0.972696106,103.449739,103.0520759,0.007060617,0.009181161,2015,0,0,Japan,Japan,nissan,nissan
2015_infiniti_qx60,2015,2015,infiniti,,,0.37603912923703486,0.11311526123340832,0.000736396,34795,1.0529221548352,4.385,3.5,2.65,0.6043329532497149,2.3,SUV,suv,ICE,FWD,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2015,0,0,United States,Tennessee,nissan,nissan
2015_infiniti_qx70,2015,2015,infiniti,,,0.4170550132968382,0.10455176962568288,8.897417816216584e-05,4195,1.0083103521348002,4.265,3.7,3.25,0.7620164126611958,1.85,SUV,suv,ICE,AWD,0,0,10286.19,0,0.854645559,0.972696106,103.449739,103.0520759,0.007060617,0.009181161,2015,0,0,Japan,Japan,nissan,nissan
2015_infiniti_qx80,2015,2015,infiniti,,,0.5813029454561499,0.0809439597531226,0.000255744,12084,1.1591047869284,5.633,5.6,4.0,0.7101011894194923,1.6,SUV,suv,ICE,RWD,0,0,10286.19,0,0.854645559,0.972696106,103.449739,103.0520759,0.007060617,0.009181161,2015,0,0,Japan,Japan,nissan,nissan
2015_jaguar_ftype,2015,2015,jaguar,,,0.7169118201735293,0.06894568808632563,4.355125804443623e-05,2048,0.906888830848,3.521,3.0,3.8,1.0792388525986936,2.2,Car,convertible,ICE,RWD,0,0,6878.493,0,1.057779822,1.14926765,0.692365,0.698444,1.616052445,1.891083796,2015,0,0,Great Britain,England,tatamotors,tatamotors
2015_jaguar_xf,2015,2015,jaguar,,,0.6029416342173556,0.07771834154132996,0.000112373,5287,1.1094124289976002,4.134,4.0,4.05,0.9796806966618288,1.9,Car,sedan,ICE,RWD,0,0,6878.493,0,1.057779822,1.14926765,0.692365,0.698444,1.616052445,1.891083796,2015,0,0,Great Britain,England,tatamotors,tatamotors
2015_jaguar_xj,2015,2015,jaguar,,,0.783717920738465,0.06866557250330957,2.302416253951514e-05,1063,1.1651311754315998,4.126,4.0,4.05,0.981580222976248,1.8,Car,sedan,ICE,RWD,0,0,6878.493,0,1.057779822,1.14926765,0.692365,0.698444,1.616052445,1.891083796,2015,0,0,Great Britain,England,tatamotors,tatamotors
2015_jaguar_xjl,2015,2015,jaguar,,,0.831784953385917,0.06698266585987998,4.1269508668171414e-05,1950,1.1934082569552,4.147,4.0,4.05,0.9766095972992525,1.8,Car,sedan,ICE,RWD,0,0,6878.493,0,1.057779822,1.14926765,0.692365,0.698444,1.616052445,1.891083796,2015,0,0,Great Britain,England,tatamotors,tatamotors
2015_jeep_cherokee,2015,2015,jeep,,,0.22688034925262,0.18078949538682068,0.003635886,171797,0.925166607456,4.044,2.4,1.8,0.4451038575667656,2.4,SUV,suv,ICE,4X4,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2015,0,0,United States,Ohio,stellantis,stellantis_a
2015_jeep_compass,2015,2015,jeep,,,0.16231819468016817,0.23217504881661227,0.000865348,40888,0.8682041111015999,3.171,2.4,1.72,0.5424156417533901,2.3,SUV,suv,ICE,FWD,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2015,0,0,United States,Illinois,stellantis,stellantis_a
2015_jeep_grandcherokee,2015,2015,jeep,,,0.40603769154251623,0.12383300093323353,0.003855397,182169,1.1177110395776,4.8145,3.6,2.9,0.6023470765396199,1.95,SUV,suv,ICE,4X4,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2015,0,0,United States,Michigan,stellantis,stellantis_a
2015_jeep_patriot,2015,2015,jeep,,,0.16625992897403716,0.22651812526616816,0.001892196,89407,0.8352055021023999,3.136,2.4,1.72,0.548469387755102,2.4,SUV,suv,ICE,FWD,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2015,0,0,United States,Illinois,stellantis,stellantis_a
2015_jeep_renegade,2015,2015,jeep,,,0.16479194605572697,0.22614723617878857,0.001016733,48041,0.9209277188384,3.158,2.4,1.8,0.5699810006333123,2.5,SUV,suv,ICE,4X4,0,0,8284.006,0,0.819369722,0.982617634,0.738495,0.739644,0.909101269,1.305408297,2015,0,0,Italy,Italy,stellantis,stellantis_a
2015_jeep_wrangler,2015,2015,jeep,,,0.23577316306150217,0.1868488944248933,0.0008834,41741,0.8785999437696,4.055,3.6,2.85,0.7028360049321826,1.8,SUV,suv,ICE,4X4,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2015,0,0,United States,Ohio,stellantis,stellantis_a
2015_jeep_wranglerunlimited,2015,2015,jeep,,,0.2729487786873357,0.16771221623010923,0.002711301,128110,0.9970499361888,4.273,3.6,2.85,0.6669787034870115,1.8,SUV,suv,ICE,4X4,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2015,0,0,United States,Ohio,stellantis,stellantis_a
2015_kia_cadenza,2015,2015,kia,,,0.3450560545312416,0.12311040779862366,0.00011856,5602,0.988361047856,3.7275,3.3,2.93,0.7860496311200537,2.2,Car,sedan,ICE,FWD,0,0,10682.86,0,0.758093753,0.828120233,857.3680252,871.8781061,0.000670314,0.000786558,2015,0,0,Korea,South Korea,hyundai,hyundai
2015_kia_forte,2015,2015,kia,,,0.1292975375065865,0.2607344911001343,0.001303714,61601,0.8738159162980002,2.844,1.8,1.45,0.5098452883263009,3.0,Car,sedan,ICE,FWD,0,0,10682.86,0,0.758093753,0.828120233,857.3680252,871.8781061,0.000670314,0.000786558,2015,0,0,Korea,South Korea,hyundai,hyundai
2015_kia_k900,2015,2015,kia,,,0.5202563855075878,0.09046086449722407,5.927294862284267e-05,2765,1.0420054888672,4.555,5.0,4.2,0.9220636663007684,1.8,Car,sedan,ICE,RWD,0,0,10682.86,0,0.758093753,0.828120233,857.3680252,871.8781061,0.000670314,0.000786558,2015,0,0,Korea,South Korea,hyundai,hyundai
2015_kia_optima,2015,2015,kia,,,0.20405904207735678,0.18588054228064313,0.002877479,135962,0.953499938976,3.2995,2.4,1.92,0.5819063494468859,2.7,Car,sedan,ICE,FWD,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2015,0,0,United States,Georgia,hyundai,hyundai
2015_kia_optimahybrid,2015,2015,kia,,,0.2390823521347711,0.17756328815008224,0.000153422,7179,0.953499938976,3.559,2.4,1.99,0.559145827479629,3.75,Car,sedan,Hybrid,FWD,0,1,10682.86,0,0.758093753,0.828120233,857.3680252,871.8781061,0.000670314,0.000786558,2015,0,0,Korea,South Korea,hyundai,hyundai
2015_kia_rio,2015,2015,kia,,,0.1068431249608239,0.2966219554916136,0.00028567,13498,0.8081686982772,2.573,1.6,1.38,0.5363389040031091,3.1,Car,sedan,ICE,FWD,0,0,10682.86,0,0.758093753,0.828120233,857.3680252,871.8781061,0.000670314,0.000786558,2015,0,0,Korea,South Korea,hyundai,hyundai
2015_kia_sedona,2015,2015,kia,,,0.25728792381177457,0.1508649379149354,0.000468525,22138,1.2489596422888,4.4765,3.3,2.76,0.6165531106891544,2.0,Van,mini-van,ICE,FWD,0,0,10682.86,0,0.758093753,0.828120233,857.3680252,871.8781061,0.000670314,0.000786558,2015,0,0,Korea,South Korea,hyundai,hyundai
2015_kia_sorento,2015,2015,kia,,,0.2408247115558098,0.1550010120848778,0.000692418,32717,0.9501721614112,3.722,3.3,2.9,0.7791509940891993,2.1,SUV,suv,ICE,FWD,0,0,1853.802,1,1.0,1.0,1.0,1.0,1.0,1.0,2015,0,0,United States,Georgia,hyundai,hyundai
2015_kia_soul,2015,2015,kia,,,0.12511994316663377,0.2721352928060862,0.002473885,116892,0.8025485597480001,2.784,1.6,1.3,0.4669540229885058,2.6,Car,wagon,ICE,FWD,0,0,10682.86,0,0.758093753,0.828120233,857.3680252,871.8781061,0.000670314,0.000786558,2015,0,0,Korea,Korea,hyundai,hyundai
2015_kia_soulev,2015,2015,kia,0.075,7500.0,0.29765455380964534,0.14220589680217474,2.4816762366740735e-05,643,0.8025485597480001,3.289,0.0,1.09,0.3314077227120705,10.5,Car,wagon,Electric,FWD,1,0,10682.86,0,0.758093753,0.828120233,857.3680252,871.8781061,0.000670314,0.000786558,2015,0,0,Korea,Korea,hyundai,hyundai
2015_kia_sportage,2015,2015,kia,,,0.20615462084183012,0.18029971832274308,0.00069718,32942,0.8861388321760001,3.426,2.4,1.82,0.5312317571511967,2.3,SUV,suv,ICE,FWD,0,0,10682.86,0,0.758093753,0.828120233,857.3680252,871.8781061,0.000670314,0.000786558,2015,0,0,Korea,Korea,hyundai,hyundai
2015_landrover_discoverysport,2015,2015,landrover,,,0.3710953359559918,0.10730013000723647,4.599457188888808e-05,2154,1.0765388199903998,3.957,2.0,2.4,0.6065200909780136,2.2,SUV,suv,ICE,AWD,0,0,6878.493,0,1.057779822,1.14926765,0.692365,0.698444,1.616052445,1.891083796,2015,0,0,Great Britain,England,tatamotors,tatamotors
2015_landrover_lr4,2015,2015,landrover,,,0.4790585239826117,0.09355056956932507,0.000115089,5438,1.1313589553708,5.655,3.0,3.4,0.601237842617153,1.6,SUV,suv,ICE,4X4,0,0,6878.493,0,1.057779822,1.14926765,0.692365,0.698444,1.616052445,1.891083796,2015,0,0,Great Britain,England,tatamotors,tatamotors
2015_landrover_rangeroverevoque,2015,2015,landrover,,,0.44300116840132725,0.09406714028358434,0.000240675,11372,0.980170076158,3.68,2.0,2.4,0.6521739130434782,2.4,SUV,suv,ICE,AWD,0,0,6878.493,0,1.057779822,1.14926765,0.692365,0.698444,1.616052445,1.891083796,2015,0,0,Great Britain,England,tatamotors,tatamotors
