product_ids,market_ids,firm_ids,prices,shares,costs,markups,sales,size,weight,hp,mpg,vehicle_type,engine_type,plant_country
2017_mercedesbenz_slc,2017,mercedesbenz,0.5233629131927839,4.5476760569856366e-05,0.4681153750795631,0.10556257755480296,2168,0.8939617483419999,3.4185,3.015,2.5,Car,ICE,Germany
2017_mini_cooper,2017,mini,0.25092411265316844,0.000698912,0.21052735800031325,0.16099191993035866,33542,0.8318152245416001,2.895,1.89,2.7,Car,ICE,Great Britain
2017_mitsubishi_lancer,2017,mitsubishi,0.1914082007695364,0.000207202,0.15258483916582485,0.20283018934207803,9944,0.877620777,2.954,1.48,2.8,Car,ICE,Japan
2017_mitsubishi_mirage,2017,mitsubishi,0.14015973074788735,0.00044591,0.10181807774016893,0.27355683977936257,21400,0.680599956,2.0565,0.78,3.75,Car,ICE,Thailand
2017_mitsubishi_outlander,2017,mitsubishi,0.2465244798494231,0.000572286,0.20686824034455525,0.16086126428129913,27465,0.9150166081055999,3.472,1.66,2.6,SUV,ICE,Japan
2017_mitsubishi_outlandersport,2017,mitsubishi,0.21944981644175945,0.00051836,0.1795448138559354,0.18184112993511925,24877,0.8491631400980001,3.142,1.48,2.5,Car,ICE,Japan
2017_nissan_370z,2017,nissan,0.39205079566561524,6.861602351553015e-05,0.3439119428531674,0.1227872850779929,3293,0.8444791126199999,3.392,3.32,2.1,Car,ICE,Japan
2017_nissan_altima,2017,nissan,0.24618604655682733,0.004471814,0.20041702813825568,0.18591231736607275,214610,0.9594999385919999,3.254,1.82,3.1,Car,ICE,United States
2017_nissan_armada,2017,nissan,0.480091799,0.000573995,0.432141189,0.099878003,27547,1.159104787,5.716,3.9,1.6,SUV,ICE,Japan
2017_nissan_frontier,2017,nissan,0.2779987760608321,0.001201312,0.23785324958344367,0.14440900440728466,57653,1.0389166,4.437,2.61,1.7,Truck,ICE,United States
2017_nissan_juke,2017,nissan,0.240094247,0.000164237,0.1948717803465823,0.18835297993991054,7882,0.783805505,3.026,1.88,2.8,Car,ICE,Japan
2017_nissan_leafev,2017,nissan,0.29666095476682885,0.000230267,0.25601136873213215,0.13702371472055255,10669,0.847048557,3.256,1.07,11.2,Car,Electric,United States
2017_nissan_maxima,2017,nissan,0.33591921670794117,0.001316873,0.28861026136128215,0.14083432263951418,63199,0.980066604,3.496,3,2.5,Car,ICE,United States
2017_nissan_murano,2017,nissan,0.3342753978581901,0.001391407,0.2884404216762768,0.13711740820770152,66776,1.0074277133023999,3.891,2.6,2.4,SUV,ICE,United States
2017_nissan_nv200,2017,nissan,0.21495348841155817,0.000323598,0.1703300059926044,0.20759599087555142,15530,0.8810436936132001,3.26,1.31,2.5,Van,ICE,Mexico
2017_nissan_pathfinder,2017,nissan,0.33524235012274956,0.001535495,0.2897513804847167,0.1356957723908578,73691,1.064180487,4.432,2.84,2.3,SUV,ICE,United States
2017_nissan_quest,2017,nissan,0.2953072215964457,0.000114387,0.2535904810145614,0.14126556186591543,5268,1.08208882,4.383,2.6,2.2,Van,ICE,Japan
2017_nissan_rogue,2017,nissan,0.2571126071463487,0.006559175,0.21098033358411572,0.17942439335918856,314786,0.927624941,3.554,1.7,2.7,Car,ICE,United States
2017_nissan_roguehybrid,2017,nissan,0.27064993885018057,4.062178169477588e-05,0.22673073450650308,0.1622730990823874,1914,0.927624941,3.693,1.76,3.4,Car,Hybrid,United States
2017_nissan_roguesport,2017,nissan,0.22259241130157756,0.000680701,0.17748816735967532,0.20263154380763293,32668,0.865591611,3.3,1.41,2.8,Car,ICE,Japan
2017_nissan_sentra,2017,nissan,0.20789473688027443,0.003941619,0.16308671788492726,0.21553224322918713,189165,0.878281194,2.943,1.3,3,Car,ICE,Mexico
2017_nissan_titan,2017,nissan,0.3710195839114479,0.000686872,0.3289414964667976,0.11341203879602532,32887,1.2593020027380002,5.508,3.9,1.8,Truck,ICE,United States
2017_nissan_titanxd,2017,nissan,0.42197796825372913,0.000245355,0.377693916,0.10494399040668588,11775,1.275312418,6.51,3.9,1.8,Truck,ICE,United States
2017_nissan_versa,2017,nissan,0.1366303549822455,0.001347233,0.093865381,0.3129976044484569,64656,0.8124430035592001,2.437,1.09,3.4,Car,ICE,Mexico
2017_nissan_versanote,2017,nissan,0.15838678093483236,0.000314158,0.11497578542393516,0.2740821882651841,15077,0.7550068961240001,2.485,1.09,3.4,Car,ICE,United States
2017_porsche_boxster,2017,porsche,0.5414932681532729,4.3340053507454525e-05,0.4912965606963041,0.09270052,2074,0.9398193842959999,2.944,3,2.4,Car,ICE,Germany
2017_porsche_cayenne,2017,porsche,0.736817626,0.000183969,0.6844856086988541,0.071024383,8829,1.130674928,4.597,4.2,2,SUV,ICE,Germany
2017_porsche_cayennehybrid,2017,porsche,0.7609914322082604,3.577645110488783e-05,0.7070597208980423,0.070870327,1695,1.130674928,5.181,4.16,3.4,SUV,Hybrid,Germany
2017_porsche_cayman,2017,porsche,0.5211872705975252,3.56849890510082e-05,0.4715031970840394,0.09532864,1688,0.9398193842959999,2.944,3,2.4,Car,ICE,Germany
2017_porsche_macan,2017,porsche,0.5879069768521249,0.000333537,0.5392155365507287,0.082821675,16007,1.0583124322680002,4.145,3.5,1.9,SUV,ICE,Germany
2017_porsche_panamera,2017,porsche,0.9485801715327871,7.743004657871546e-05,0.8925918589055116,0.05902328,3716,1.1762332580544002,4.1945,3.85,2.3,Car,ICE,Germany
2017_ram_1500,2017,ram,0.37029436971302837,0.005748285,0.3231040237641286,0.12744008499365383,275870,1.262680475,4.98,3.05,1.7,Truck,ICE,United States
2017_ram_promaster,2017,ram,0.29777294987107217,0.000638548,0.25560982513562425,0.14159487876149746,30645,1.606111008,4.657,2.8,2.1,Van,ICE,Mexico
2017_ram_promastercity,2017,ram,0.23782190946838835,0.00025146,0.19928229588546567,0.1620524100116414,12068,1.09921243,3.509,1.78,2.4,Van,ICE,Turkey
2017_smart_fortwo,2017,smart,0.1786927784905801,4.5451769101643045e-05,0.14598916071481355,0.18301588934938712,2158,0.5489201037579999,1.984,0.89,3.5,Car,ICE,France
2017_subaru_brz,2017,subaru,0.2673139535374505,8.022532552909166e-05,0.22338108350987768,0.1643493332323106,3840,0.809189532,2.793,2.05,2.4,Car,ICE,Japan
2017_subaru_crosstrek,2017,subaru,0.2271854345582348,0.001438332,0.18477017932303072,0.18669883180530977,69028,0.9599499385632001,3.186,1.48,2.9,Car,ICE,Japan
2017_subaru_forester,2017,subaru,0.2513592411722202,0.002455758,0.2077789884122112,0.17337835902420526,117856,1.008333269,3.422,1.7,2.8,Car,ICE,Japan
2017_subaru_impreza,2017,subaru,0.22041676870631888,0.001462669,0.17815356768042118,0.19174222212743156,70196,0.8852082766799999,3.108,1.52,3.1,Car,ICE,United States
2017_subaru_legacy,2017,subaru,0.241689719,0.000835957,0.19850208108213832,0.17869042054318857,40119,1.065933265,3.481,1.75,2.9,Car,ICE,United States
2017_subaru_outback,2017,subaru,0.31319583849079485,0.003104349,0.2670908313325966,0.1472082368027803,148983,1.070449931,3.671,1.75,2.8,Car,ICE,United States
2017_subaru_wrx,2017,subaru,0.299706854,0.000413947,0.25536442725125436,0.14795266273665977,19866,0.9911811865644001,3.391,2.68,2.1,Car,ICE,Japan
2017_tesla_model3ev,2017,tesla,0.3819461445009693,2.352494419924016e-05,0.33280443734183596,0.1286613515194382,923,1.0548999324864001,3.6815,2.58,12.6,Car,Electric,United States
2017_tesla_modelsev,2017,tesla,0.7203794370967649,0.000445973,0.6586189854370533,0.085733224,21403,1.1732777026880001,4.647,5.18,10.2,Car,Electric,United States
2017_tesla_modelxev,2017,tesla,0.9282741739770392,0.000264983,0.8756066962258798,0.056736985,12717,1.232489504,5.377,4.17,9.2,SUV,Electric,United States
2017_toyota_4runner,2017,toyota,0.36661995110770257,0.001678998,0.3174424475061672,0.13413755430644425,80578,1.003823547,4.675,2.7,1.8,SUV,ICE,Japan
2017_toyota_86,2017,toyota,0.2608353733649025,0.000136373,0.2152115222059439,0.17491435525170088,6526,0.809189532,2.774,2.05,2.4,Car,ICE,Japan
2017_toyota_avalon,2017,toyota,0.35293757656418684,0.000348248,0.3052370476786327,0.1351528770325738,16713,1.118906178,3.461,2.68,2.4,Car,ICE,United States
2017_toyota_avalonhybrid,2017,toyota,0.3746940025167737,4.507028814579159e-05,0.3248672314951589,0.1329799000969711,2163,1.117549928,3.594,2,4,Car,Hybrid,United States
2017_toyota_camry,2017,toyota,0.2544051408055823,0.005525413,0.20840732546808383,0.18080536891607188,265174,0.950522856,3.34,1.78,2.7,Car,ICE,United States
2017_toyota_camryhybrid,2017,toyota,0.2706982864634085,0.000273672,0.2245127914365776,0.17061613366759895,13134,0.950522856,3.565,2,3.8,Car,Hybrid,United States
2017_toyota_corolla,2017,toyota,0.2059608323511556,0.005705715,0.16069161672462975,0.2197952645158449,273827,0.88879786,2.87,1.32,3.2,Car,ICE,United States
2017_toyota_corollaim,2017,toyota,0.1813035496048905,0.000390734,0.1373104806503528,0.242648691,18752,0.820531197,2.943,1.37,3,Car,ICE,Japan
2017_toyota_highlander,2017,toyota,0.3837833538036322,0.003637524,0.3347405477574119,0.1277877363886754,174571,1.013298546,4.495,2.95,2.3,SUV,ICE,United States
2017_toyota_highlanderhybrid,2017,toyota,0.39964137094240665,0.000293676,0.3505521473358739,0.12283318789236938,14094,1.013298546,4.464,3.06,2.8,SUV,Hybrid,United States
2017_toyota_landcruiser,2017,toyota,0.819733782,4.694561220178847e-05,0.7631108350589051,0.0690748,2253,1.055708266,5.815,3.81,1.5,SUV,ICE,Japan
2017_toyota_miraihybrid,2017,toyota,0.5559975521216642,0.000266976,0.5026685777381164,0.095915844,1730,0.955815911,4.075,1.51,7.4,Car,ICE,Japan
2017_toyota_priuschybrid,2017,toyota,0.20257649942519765,9.720429690250477e-05,0.1575148310680071,0.2224427240329019,4665,0.7350895362876001,2.53,0.99,4.6,Car,Hybrid,Japan
2017_toyota_priushybrid,2017,toyota,0.25851468792995985,0.001254175,0.2116171195499782,0.18141162018882173,60190,0.8599936949603999,3.075,1.21,5.2,Car,Hybrid,Japan
2017_toyota_priusprimehybrid,2017,toyota,0.2784822521931118,0.000416155,0.2309019765813155,0.17085568375395802,19972,0.880206194,3.375,1.21,5.4,Car,Hybrid,Japan
2017_toyota_priusvhybrid,2017,toyota,0.27132680543537213,0.000202452,0.2241434829939265,0.17389849250513628,9716,0.887827027,3.34,1.34,4.1,Car,Hybrid,Japan
2017_toyota_rav4,2017,toyota,0.27838555696665584,0.006512459,0.23184128534101675,0.16719355749915582,312544,0.925145774,3.57,1.76,2.5,SUV,ICE,Japan
2017_toyota_rav4hybrid,2017,toyota,0.28070624240159847,0.000944976,0.23122928432002512,0.17625884504124445,45351,0.925145774,3.925,1.94,3.2,SUV,Hybrid,Japan
2017_toyota_sequoia,2017,toyota,0.5567227663200838,0.000160403,0.5040320018344229,0.09464453,7698,1.1380200660556001,5.985,3.81,1.4,SUV,ICE,United States
2017_toyota_sienna,2017,toyota,0.3774014688575401,0.002303586,0.32901069330892213,0.12822095180261295,110553,1.0858068749527998,4.5975,2.96,2.2,Van,ICE,United States
2017_toyota_tacoma,2017,toyota,0.3126156671320592,0.004027133,0.2669711611946178,0.14600837621538545,193269,1.1086777068223999,4.23,2.78,2,Truck,ICE,United States
2017_toyota_tundra,2017,toyota,0.3537111383758344,0.002082735,0.30908749670433705,0.12615842937940697,99954,1.270077002,5.38,3.81,1.5,Truck,ICE,United States
2017_toyota_yaris,2017,toyota,0.15833843332160435,0.000185008,0.11494582195588797,0.27404977083220716,8830,0.7202673150140001,2.335,1.06,3.2,Car,ICE,France
2017_toyota_yarisia,2017,toyota,0.15422888619722686,0.000689057,0.11091726915122241,0.2808268808387674,33069,0.79530481,2.385,1.06,3.4,Car,ICE,Mexico
2017_volkswagen_beetle,2017,volkswagen,0.21437331705282253,0.000279715,0.17143786158190194,0.2002835803503526,13424,0.8326443911552002,3.018,1.7,2.8,Car,ICE,Mexico
2017_volkswagen_cc,2017,volkswagen,0.3495290698316149,2.133759737277234e-05,0.30163428890450966,0.1370266025374613,1017,1.080758959,3.369,2,2.5,Car,ICE,Germany
2017_volkswagen_egolfev,2017,volkswagen,0.32678151780785464,2.5284316520536425e-05,0.28767347389373804,0.11967642532681995,540,0.826491614,3.455,1.34,11.9,Car,Electric,Germany
2017_volkswagen_golf,2017,volkswagen,0.20784638926704646,0.000270713,0.16512178140783346,0.20555857626335436,12992,0.8235416139599999,3.023,1.7,2.9,Car,ICE,Mexico
2017_volkswagen_golfalltrack,2017,volkswagen,0.2725838433792994,0.000352811,0.22747079721655736,0.16550154111653426,16932,0.8859832766303998,3.3955,1.7,2.55,Car,ICE,Mexico
2017_volkswagen_golfr,2017,volkswagen,0.3554033048388133,6.809510016664213e-05,0.3069033225924074,0.13646463492623465,3268,0.827966614,3.305,2.92,2.5,Car,ICE,Germany
2017_volkswagen_golfsportwagen,2017,volkswagen,0.23042472464450878,0.000136461,0.1868911766450865,0.18892741682379924,6549,0.883033277,3.12,1.7,2.8,Car,ICE,Mexico
2017_volkswagen_gti,2017,volkswagen,0.2706982864634085,0.000468456,0.2252133880298014,0.168028025,22482,0.825999947,3.135,2.2,2.8,Car,ICE,Mexico
2017_volkswagen_jetta,2017,volkswagen,0.21355140762794705,0.002323506,0.1706874161032926,0.20071977984492068,111509,0.89104161,3.089,1.6,3.05,Car,ICE,Mexico
2017_volkswagen_passat,2017,volkswagen,0.25861138315641585,0.001208188,0.21403429966517387,0.1723709256227149,57983,0.962165216,3.263,1.7,2.7,Car,ICE,United States
2017_volkswagen_tiguan,2017,volkswagen,0.3101015912442047,0.000600208,0.26441600304721447,0.14732458486810182,28805,0.8628055003359999,3.448,2,2.2,SUV,ICE,Germany
2017_volkswagen_touareg,2017,volkswagen,0.5105024480741437,6.836598030806389e-05,0.4605541262882943,0.097841493,3281,1.001688825,4.696,2.8,1.9,SUV,ICE,Slovakia
2017_volvo_s60,2017,volvo,0.36550795600345926,0.00022083,0.31935216542119826,0.12627848402244946,10598,1.046840211,3.703,2.4,2.6,Car,ICE,China
2017_volvo_s90,2017,volvo,0.480091799,9.59540808651735e-05,0.43089306715511405,0.10247776001352703,4605,1.078770764,4.012,2.5,2.7,Car,ICE,Sweden
2017_volvo_v60,2017,volvo,0.3877478580883258,4.6968181101602195e-05,0.34090768788734727,0.1208005904453216,2224,1.046840211,3.848,2.4,2.6,Car,ICE,Sweden
2017_volvo_v60crosscountry,2017,volvo,0.4032190943212765,3.863167555353565e-05,0.35587387029196405,0.11741811014432957,1854,0.9320207736839999,3.92,2.4,2.5,Car,ICE,Sweden
2017_volvo_v90crosscountry,2017,volvo,0.5347246023013571,1.796938174266777e-05,0.4847680279081521,0.093424866,852,1.079999931,4.221,3.16,2.5,Car,ICE,Sweden
2017_volvo_xc60,2017,volvo,0.4153059976282692,0.000380253,0.370316255,0.10832914274474668,18249,1.059986043,4.092,2.4,2.3,SUV,ICE,Belgium
2017_volvo_xc90,2017,volvo,0.4999143207772181,0.00034308,0.45278482253442043,0.094275151,16465,1.1409770103108001,4.432,2.5,2.3,SUV,ICE,Sweden
2017_volvo_xc90hybrid,2017,volvo,0.6662301102814376,4.134529146408136e-05,0.6164258955044357,0.074755275,1979,1.1409770103108001,5.059,4,2.5,SUV,Hybrid,Sweden
2018_acura_ilx,2018,acura,0.280794504,0.000194773,0.23995783697900358,0.1454325728198183,9385,0.891815221,3.104,2.01,2.9,Car,ICE,United States
2018_acura_mdx,2018,acura,0.477586619,0.000738442,0.43065297103029804,0.098272535,35871,1.058662432,4.087,2.9,2.2,SUV,ICE,United States
2018_acura_mdxhybrid,2018,acura,0.5202956988687854,2.6952342381968208e-05,0.47214056470264687,0.092553397,1286,1.058662432,4.4775,3.21,2.7,SUV,Hybrid,United States
2018_acura_rdx,2018,acura,0.3747072878928033,0.000626886,0.3317517248550588,0.11463765030914805,30452,0.943769384,3.781,2.79,2.3,SUV,ICE,United States
2018_acura_rlx,2018,acura,0.5181720429550353,2.12663306838464e-05,0.46970264104047865,0.093539207,990,1.0235166011616001,3.977,3.1,2.3,Car,ICE,Japan
2018_acura_rlxhybrid,2018,acura,0.5842413380494842,1.2107089502606386e-05,0.53572957,0.083033782,579,1.0235166011616001,4.38,3.77,2.8,Car,Hybrid,Japan
2018_acura_tlx,2018,acura,0.3954719234939158,0.000400501,0.3509857993922888,0.11248870389736126,19455,0.9718124378040001,3.68,2.9,2.4,Car,ICE,United States
2018_alfaromeo_giulia,2018,alfaromeo,0.39471684583569355,0.000173347,0.3504297345970117,0.11219969886240168,8387,1.010640213,3.5765,2.8,2.65,Car,ICE,Italy
2018_alfaromeo_stelvio,2018,alfaromeo,0.4152455196686116,0.000229082,0.36981007082889605,0.10941827590572321,11128,0.9601763274376001,4.044,2.8,2.4,Car,ICE,Italy
2018_audi_a3,2018,audi,0.36196535241030237,0.000328862,0.3181330137447079,0.12109539869967641,15975,0.94087494,3.362,1.86,2.8,Car,ICE,Hungary
2018_audi_a4,2018,audi,0.40774193544002774,0.000615358,0.3611537964932504,0.11425888508745169,29892,1.028719379,3.571,2.52,2.7,Car,ICE,Germany
2018_audi_a4allroad,2018,audi,0.44549581835114144,5.611755685319915e-05,0.39733416878486666,0.10810797224658479,2726,1.033694378,3.825,2.52,2.5,Car,ICE,Germany
2018_audi_a5,2018,audi,0.43228195933225166,0.00036919,0.38468902394152216,0.1100969734296721,17934,1.020944379,3.704,2.52,2.7,Car,ICE,Germany
2018_audi_a6,2018,audi,0.5040143368633676,0.000152995,0.453856136,0.099517408,7432,1.1072096513607999,3.957,2.52,2.6,Car,ICE,Germany
2018_audi_a7,2018,audi,0.6578614097261558,3.419648675937608e-05,0.6057630901101865,0.079193458,1658,1.1472249265776002,4.255,3.4,2.3,Car,ICE,Germany
2018_audi_a8,2018,audi,0.8235065709986672,1.099757087346481e-05,0.7705080785549252,0.064357097,520,1.196293673,4.569,3.915,2.05,Car,ICE,Germany
2018_audi_q3,2018,audi,0.33789725205446747,0.000379051,0.29441932306023383,0.12867204077535735,18413,0.9539999389439999,3.494,2,2.3,SUV,ICE,Spain
2018_audi_q5,2018,audi,0.42945041811391815,0.00119644,0.3834555672250165,0.10710165585797807,58119,1.074824931,4.045,2.52,2.5,SUV,ICE,Mexico
2018_audi_q7,2018,audi,0.5323297490467028,0.000694655,0.4851516580364813,0.088625689,33744,1.207302701,4.916,3.33,2.1,SUV,ICE,Slovakia
2018_audi_rs3,2018,audi,0.5181720429550353,2.921159690927718e-05,0.4691419830864436,0.094621199,1419,0.9451638283984001,3.594,4,2.2,Car,ICE,Germany
2018_audi_rs5,2018,audi,0.6597491038717116,2.188344375774106e-05,0.6090890825113425,0.076786798,1060,1.032041601,3.99,4.44,2.1,Car,ICE,Germany
2018_audi_s3,2018,audi,0.42992234165030707,3.393698092424264e-05,0.3827936860977451,0.10962132224078694,1638,0.9424832730144002,3.461,2.92,2.5,Car,ICE,Hungary
2018_audi_s4,2018,audi,0.4851373954078107,7.096009481767331e-05,0.4366095001579469,0.10002917876299953,3447,1.032588823,3.858,3.54,2.4,Car,ICE,Germany
2018_audi_s5,2018,audi,0.5549820787933711,0.000167179,0.5048746563558859,0.090286559,8121,1.038145072,3.924,3.54,2.4,Car,ICE,Germany
2018_audi_s6,2018,audi,0.6786260453272683,1.6547264227981057e-05,0.6278580588726463,0.074809959,800,1.108349929,4.398,4.5,1.8,Car,ICE,Germany
2018_audi_s7,2018,audi,0.7664038230956076,1.0906871478417347e-05,0.7147673060013481,0.067375078,514,1.147809649,4.486,4.5,1.8,Car,ICE,Germany
2018_audi_sq5,2018,audi,0.5125089605183681,0.000200858,0.46640198114230913,0.089963265,9757,1.076581181,4.398,3.54,2.1,SUV,ICE,Mexico
2018_audi_tt,2018,audi,0.43133811225947377,1.6632558860282317e-05,0.3835951811127303,0.11068563103930745,802,0.8852624433432001,3.2685,2.2,2.6,Car,ICE,Hungary
2018_bmw_2series,2018,bmw,0.3487514933914126,6.826223287811197e-05,0.30435816432251656,0.12729215475809386,3294,0.9475048004707999,3.549,2.48,2.7,Car,ICE,Germany
2018_bmw_2seriesm,2018,bmw,0.44785543603308603,4.3704677589335295e-05,0.39980701996148843,0.10728554842872991,2119,0.9540131333876001,3.662,3.35,2.4,Car,ICE,Germany
2018_bmw_3series,2018,bmw,0.3987753882486383,0.000746038,0.3520703668880423,0.11712112316087876,36240,1.015555491,3.704,2.48,2.7,Car,ICE,Germany
2018_bmw_3serieshybrid,2018,bmw,0.43039426518669593,5.2293933394217856e-05,0.38347138643942846,0.10902301109173311,2414,1.015555491,3.9,2.48,3,Car,Hybrid,Germany
2018_bmw_4series,2018,bmw,0.47097968931614315,0.000391423,0.42119956643368267,0.10569483995104038,19014,1.007387436,3.814,2.48,2.5,Car,ICE,Germany
2018_bmw_5series,2018,bmw,0.549318996,0.000453552,0.49731933484336105,0.094662049,22032,1.131112428,3.878,2.61,2.7,Car,ICE,Germany
2018_bmw_5serieshybrid,2018,bmw,0.5186439664914242,0.000143798,0.4672933522898522,0.099009374,6947,1.131112428,4.385,2.48,2.9,Car,Hybrid,Germany
2018_bmw_5seriesm,2018,bmw,0.6975029867828252,9.58074503282424e-05,0.6460154371662339,0.073816959,4654,1.1357624273112001,4.372,4.56,1.9,Car,ICE,Germany
2018_bmw_6series,2018,bmw,0.877777778,5.8224708090684533e-05,0.8245544378676659,0.060634184606715276,2815,1.126481178,4.42,4.45,2,Car,ICE,Germany
2018_bmw_7series,2018,bmw,0.8126523296617219,8.666860646928494e-05,0.7574022019375606,0.067987411,4199,1.225252699,4.361,3.2,2.3,Car,ICE,Germany
